time,open,high,low,close,volume
338,97.390840,97.467928000000000565705704502761363983154296875,97.030629,97.150954,109.0223161979136090593556218
339,96.976144,97.472852,96.976144,97.150954,137.7593421303871092931103701
340,97.176356,97.487893,96.728070,97.150954,92.48182711170922409849026734
341,97.487893,97.488494,97.1509539999999987003320711664855480194091796875,97.150954,66.84250211831470522838571924
342,97.389627,97.424041,96.797817,97.150954,101.1831880260271709914832172
343,97.332208,97.488720,96.987546,97.150954,84.53097910668138226242263045
344,97.459676,97.459676,96.746939,97.150954,114.1387211593648345342444372
345,96.771470,97.493187,96.771470,97.150954,103.8658739104083217341667478
346,97.299042,97.507511,96.708865,97.150954,84.37518727718037325757904909
347,96.951669,97.507511,96.951669,97.150954,84.25900427352751265175356820
348,97.248264,97.514232,96.832376,97.150954,84.28740566899896791142055008
349,96.872072,97.342599,96.519683,97.150954,101.1251539069988663044341593
350,97.252998,97.505290,96.745839,97.150954,104.8277171612937426203870927
351,97.505290,97.515979,96.741731,97.150954,92.73689175185890753994044643
352,97.148546,97.280517,96.679879,97.150954,83.86276505060408226199797354
353,97.108405,97.381954,97.062871,97.150954,73.04025359179967935574495641
354,97.066758,97.402486,96.837321,97.150954,105.2923303900410250122376965
355,97.192709,97.257164,96.610630,97.150954,73.17969000193183681801656348
356,96.710688,97.481821,96.710688,97.150954,135.4956027552750903453215869
357,97.481821,97.500454,97.084855,97.150954,84.30876571786951245712771197
358,96.936371,97.345243,96.936371,97.150954,74.56350277308480656301981071
359,97.237900,97.331461,96.987697,97.150954,103.1729946654816476581117968
360,97.324196,97.324196,97.1509539999999987003320711664855480194091796875,97.150954,53.98594567383067577281963168
361,97.304145,97.334237,97.039377,97.150954,74.66566357502463979756157642
362,96.916704,97.407955,96.832293,97.150954,83.94528618456440582917821304
363,97.120601,97.280902,96.777944,97.150954,95.36235144951281306191503972
364,97.280902,97.347108,96.790306,97.150954,115.4398673447016179238744371
365,97.330161,97.426110,97.1509539999999987003320711664855480194091796875,97.150954,85.10550756119900484009122010
366,96.702012,97.466737,96.702012,97.150954,74.89311350996843152927340270
367,97.182884,97.339072,96.763705,97.150954,103.5357697292577032754934407
368,97.339072,97.479956,96.981352,97.150954,94.07379645328377293367339006
369,97.399383,97.479956,96.974811,97.150954,84.29084056035370586812405236
370,97.102380,97.300850,96.688898,97.150954,94.27567562364023068255391991
371,97.300850,97.376037,96.739271,97.150954,94.88578166424521498356625670
372,97.220354,97.422710,97.1509539999999987003320711664855480194091796875,97.150954,95.23790367703164960744288692
373,97.422710,97.485626,96.773458,97.150954,122.6012755910974476591945859
374,97.149288,97.499914,96.970495,97.150954,112.9694147590445769679945442
375,97.409863,97.500454,96.949712,97.150954,87.70575979246191877791716255
376,97.329832,97.515979,96.857598,97.150954,93.90320898721309283985192451
377,97.333373,97.516464,97.017018,97.150954,94.26068674991737594837104552
378,96.804508,97.342042,96.804508,97.150954,93.04889467209828346483391215
379,97.340394,97.457802,97.046969,97.150954,84.20155604175026020641325885
380,97.457802,97.502351,96.640141,97.150954,112.7701933057344696464951995
381,97.050933,97.523091,97.050933,97.150954,93.33496286785988260703561536
382,97.523091,97.531899,96.554676,97.150954,105.9068456547819039315072587
383,97.011046,97.538577,97.011046,97.150954,111.3292985215945787302871395
384,97.047414,97.462684,97.047414,97.150954,104.4010154014499178742880758
385,97.203205,97.543089,97.038466,97.1509539999999987003320711664855480194091796875,89.80890793436021013462777773
386,97.357995,97.464608,97.019227,97.1509539999999987003320711664855480194091796875,75.82760487887776967852460076
387,97.070350,97.484680,96.520705,97.1509539999999987003320711664855480194091796875,106.1267283070107332321185822
388,96.830028,97.411369,96.830028,97.1509539999999987003320711664855480194091796875,95.69113557894102584100437531
389,96.913474,97.544545,96.913474,97.1509539999999987003320711664855480194091796875,95.35493988391118058700612886
390,97.1509539999999987003320711664855480194091796875,97.544545,96.680992,96.871043,86.89861986243950653374668040
391,97.1509539999999987003320711664855480194091796875,97.288541,96.705766,96.871043,112.4712589150062207465907704
392,97.224796,97.363818,96.871043,96.871043,87.82145020111092748038572608
393,97.027985,97.145491,96.793296,96.871043,74.10035190213432976236163086
394,96.762913,97.319208,96.762913,96.871043,94.26040256485414303710967942
395,97.141311,97.317597,96.871043,96.871043,72.49578549881747235872353486
396,97.317597,97.342795,96.538208,96.871043,84.91580211995577975869764486
397,97.248650,97.345275,96.871043,96.871043,63.07008874086517735690904373
398,97.030804,97.356293,96.871043,96.871043,75.29319117113407244801237540
399,96.610148,97.350403,96.297437,96.871043,83.86869292828563793307239393
